ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPEMP11,,2016-06-30,Service industries,Seasonally adjusted,,1520885,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,All industries,Actual,,1982941,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,All industries,Seasonally adjusted,,1997557,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Goods-producing industries,Actual,,370060,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Goods-producing industries,Seasonally adjusted,,374323,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Primary industries,Actual,,93679,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Primary industries,Seasonally adjusted,,101414,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Service industries,Actual,,1519202,Number,Number of filled jobs,0
CPEMP11,,2016-07-31,Service industries,Seasonally adjusted,,1522077,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,All industries,Actual,,1994074,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,All industries,Seasonally adjusted,,2010122,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Goods-producing industries,Actual,,371542,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Goods-producing industries,Seasonally adjusted,,376982,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Primary industries,Actual,,96058,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Primary industries,Seasonally adjusted,,102178,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Service industries,Actual,,1526474,Number,Number of filled jobs,0
CPEMP11,,2016-08-31,Service industries,Seasonally adjusted,,1531342,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,All industries,Actual,,2002527,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,All industries,Seasonally adjusted,,2012916,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Goods-producing industries,Actual,,372645,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Goods-producing industries,Seasonally adjusted,,377903,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Primary industries,Actual,,96657,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Primary industries,Seasonally adjusted,,102287,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Service industries,Actual,,1533225,Number,Number of filled jobs,0
CPEMP11,,2016-09-30,Service industries,Seasonally adjusted,,1533237,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,All industries,Actual,,2010910,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,All industries,Seasonally adjusted,,2013804,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Goods-producing industries,Actual,,374559,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Goods-producing industries,Seasonally adjusted,,378550,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Primary industries,Actual,,98668,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Primary industries,Seasonally adjusted,,101379,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Service industries,Actual,,1537683,Number,Number of filled jobs,0
CPEMP11,,2016-10-31,Service industries,Seasonally adjusted,,1534311,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,All industries,Actual,,2047142,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,All industries,Seasonally adjusted,,2026832,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Goods-producing industries,Actual,,381598,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Goods-producing industries,Seasonally adjusted,,380694,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Primary industries,Actual,,106600,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Primary industries,Seasonally adjusted,,102139,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Service industries,Actual,,1558944,Number,Number of filled jobs,0
CPEMP11,,2016-11-30,Service industries,Seasonally adjusted,,1544404,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,All industries,Actual,,2060873,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,All industries,Seasonally adjusted,,2032008,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Goods-producing industries,Actual,,386453,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Goods-producing industries,Seasonally adjusted,,381960,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Primary industries,Actual,,113761,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Primary industries,Seasonally adjusted,,102288,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Service industries,Actual,,1560659,Number,Number of filled jobs,0
CPEMP11,,2016-12-31,Service industries,Seasonally adjusted,,1548443,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,All industries,Actual,,2000338,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,All industries,Seasonally adjusted,,2026645,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Goods-producing industries,Actual,,384252,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Goods-producing industries,Seasonally adjusted,,382356,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Primary industries,Actual,,110888,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Primary industries,Seasonally adjusted,,101425,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Service industries,Actual,,1505198,Number,Number of filled jobs,0
CPEMP11,,2017-01-31,Service industries,Seasonally adjusted,,1537449,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,All industries,Actual,,2022517,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,All industries,Seasonally adjusted,,2031226,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Goods-producing industries,Actual,,387461,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Goods-producing industries,Seasonally adjusted,,383027,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Primary industries,Actual,,106541,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Primary industries,Seasonally adjusted,,100895,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Service industries,Actual,,1528515,Number,Number of filled jobs,0
CPEMP11,,2017-02-28,Service industries,Seasonally adjusted,,1548522,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,All industries,Actual,,2059662,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,All industries,Seasonally adjusted,,2046694,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Goods-producing industries,Actual,,389735,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Goods-producing industries,Seasonally adjusted,,385585,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Primary industries,Actual,,105166,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Primary industries,Seasonally adjusted,,102019,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Service industries,Actual,,1564761,Number,Number of filled jobs,0
CPEMP11,,2017-03-31,Service industries,Seasonally adjusted,,1559502,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,All industries,Actual,,2064201,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,All industries,Seasonally adjusted,,2050837,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Goods-producing industries,Actual,,388885,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Goods-producing industries,Seasonally adjusted,,386214,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Primary industries,Actual,,102239,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Primary industries,Seasonally adjusted,,102432,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Service industries,Actual,,1573077,Number,Number of filled jobs,0
CPEMP11,,2017-04-30,Service industries,Seasonally adjusted,,1562514,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,All industries,Actual,,2071282,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,All industries,Seasonally adjusted,,2060910,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Goods-producing industries,Actual,,390712,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Goods-producing industries,Seasonally adjusted,,388668,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Primary industries,Actual,,99221,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Primary industries,Seasonally adjusted,,103287,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Service industries,Actual,,1581349,Number,Number of filled jobs,0
CPEMP11,,2017-05-31,Service industries,Seasonally adjusted,,1569586,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,All industries,Actual,,2061836,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,All industries,Seasonally adjusted,,2066760,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Goods-producing industries,Actual,,388247,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Goods-producing industries,Seasonally adjusted,,389897,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Primary industries,Actual,,94759,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Primary industries,Seasonally adjusted,,102940,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Service industries,Actual,,1578830,Number,Number of filled jobs,0
CPEMP11,,2017-06-30,Service industries,Seasonally adjusted,,1574198,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,All industries,Actual,,2050432,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,All industries,Seasonally adjusted,,2067493,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Goods-producing industries,Actual,,385891,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Goods-producing industries,Seasonally adjusted,,390152,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Primary industries,Actual,,94283,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Primary industries,Seasonally adjusted,,102064,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Service industries,Actual,,1570258,Number,Number of filled jobs,0
CPEMP11,,2017-07-31,Service industries,Seasonally adjusted,,1575436,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,All industries,Actual,,2061724,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,All industries,Seasonally adjusted,,2078648,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Goods-producing industries,Actual,,386790,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Goods-producing industries,Seasonally adjusted,,392225,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Primary industries,Actual,,96948,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Primary industries,Seasonally adjusted,,102921,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Service industries,Actual,,1577986,Number,Number of filled jobs,0
CPEMP11,,2017-08-31,Service industries,Seasonally adjusted,,1583739,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,All industries,Actual,,2071829,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,All industries,Seasonally adjusted,,2084166,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Goods-producing industries,Actual,,387589,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Goods-producing industries,Seasonally adjusted,,393044,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Primary industries,Actual,,97661,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Primary industries,Seasonally adjusted,,103171,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Service industries,Actual,,1586579,Number,Number of filled jobs,0
CPEMP11,,2017-09-30,Service industries,Seasonally adjusted,,1588197,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,All industries,Actual,,2079017,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,All industries,Seasonally adjusted,,2082462,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Goods-producing industries,Actual,,390334,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Goods-producing industries,Seasonally adjusted,,394285,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Primary industries,Actual,,100685,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Primary industries,Seasonally adjusted,,103138,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Service industries,Actual,,1587998,Number,Number of filled jobs,0
CPEMP11,,2017-10-31,Service industries,Seasonally adjusted,,1585780,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,All industries,Actual,,2112199,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,All industries,Seasonally adjusted,,2090916,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Goods-producing industries,Actual,,397973,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Goods-producing industries,Seasonally adjusted,,396655,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Primary industries,Actual,,109078,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Primary industries,Seasonally adjusted,,104174,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Service industries,Actual,,1605148,Number,Number of filled jobs,0
CPEMP11,,2017-11-30,Service industries,Seasonally adjusted,,1590436,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,All industries,Actual,,2118991,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,All industries,Seasonally adjusted,,2086829,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Goods-producing industries,Actual,,402756,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Goods-producing industries,Seasonally adjusted,,397774,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Primary industries,Actual,,114868,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Primary industries,Seasonally adjusted,,103298,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Service industries,Actual,,1601367,Number,Number of filled jobs,0
CPEMP11,,2017-12-31,Service industries,Seasonally adjusted,,1586707,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,All industries,Actual,,2082486,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,All industries,Seasonally adjusted,,2107996,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Goods-producing industries,Actual,,402351,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Goods-producing industries,Seasonally adjusted,,401030,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Primary industries,Actual,,113194,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Primary industries,Seasonally adjusted,,103852,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Service industries,Actual,,1566941,Number,Number of filled jobs,0
CPEMP11,,2018-01-31,Service industries,Seasonally adjusted,,1596808,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,All industries,Actual,,2094910,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,All industries,Seasonally adjusted,,2101016,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Goods-producing industries,Actual,,404069,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Goods-producing industries,Seasonally adjusted,,399632,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Primary industries,Actual,,109339,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Primary industries,Seasonally adjusted,,103929,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Service industries,Actual,,1581502,Number,Number of filled jobs,0
CPEMP11,,2018-02-28,Service industries,Seasonally adjusted,,1599194,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,All industries,Actual,,2115684,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,All industries,Seasonally adjusted,,2103648,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Goods-producing industries,Actual,,404331,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Goods-producing industries,Seasonally adjusted,,400544,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Primary industries,Actual,,107582,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Primary industries,Seasonally adjusted,,104704,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Service industries,Actual,,1603771,Number,Number of filled jobs,0
CPEMP11,,2018-03-31,Service industries,Seasonally adjusted,,1598788,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,All industries,Actual,,2116668,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,All industries,Seasonally adjusted,,2104973,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Goods-producing industries,Actual,,403746,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Goods-producing industries,Seasonally adjusted,,401309,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Primary industries,Actual,,104002,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Primary industries,Seasonally adjusted,,104512,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Service industries,Actual,,1608920,Number,Number of filled jobs,0
CPEMP11,,2018-04-30,Service industries,Seasonally adjusted,,1599571,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,All industries,Actual,,2123559,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,All industries,Seasonally adjusted,,2114093,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Goods-producing industries,Actual,,404426,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Goods-producing industries,Seasonally adjusted,,402467,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Primary industries,Actual,,99848,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Primary industries,Seasonally adjusted,,103883,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Service industries,Actual,,1619285,Number,Number of filled jobs,0
CPEMP11,,2018-05-31,Service industries,Seasonally adjusted,,1608166,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,All industries,Actual,,2109300,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,All industries,Seasonally adjusted,,2114334,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Goods-producing industries,Actual,,401679,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Goods-producing industries,Seasonally adjusted,,402960,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Primary industries,Actual,,95523,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Primary industries,Seasonally adjusted,,103546,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Service industries,Actual,,1612098,Number,Number of filled jobs,0
CPEMP11,,2018-06-30,Service industries,Seasonally adjusted,,1608234,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,All industries,Actual,,2099953,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,All industries,Seasonally adjusted,,2118608,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Goods-producing industries,Actual,,399784,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Goods-producing industries,Seasonally adjusted,,403693,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Primary industries,Actual,,95814,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Primary industries,Seasonally adjusted,,103497,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Service industries,Actual,,1604355,Number,Number of filled jobs,0
CPEMP11,,2018-07-31,Service industries,Seasonally adjusted,,1611529,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,All industries,Actual,,2106309,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,All industries,Seasonally adjusted,,2123715,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Goods-producing industries,Actual,,399878,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Goods-producing industries,Seasonally adjusted,,405317,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Primary industries,Actual,,98626,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Primary industries,Seasonally adjusted,,104438,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Service industries,Actual,,1607805,Number,Number of filled jobs,0
CPEMP11,,2018-08-31,Service industries,Seasonally adjusted,,1614070,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,All industries,Actual,,2110076,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,All industries,Seasonally adjusted,,2124169,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Goods-producing industries,Actual,,399953,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Goods-producing industries,Seasonally adjusted,,405660,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Primary industries,Actual,,98996,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Primary industries,Seasonally adjusted,,104360,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Service industries,Actual,,1611127,Number,Number of filled jobs,0
CPEMP11,,2018-09-30,Service industries,Seasonally adjusted,,1614202,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,All industries,Actual,,2132730,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,All industries,Seasonally adjusted,,2136142,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Goods-producing industries,Actual,,404142,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Goods-producing industries,Seasonally adjusted,,408011,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Primary industries,Actual,,103537,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Primary industries,Seasonally adjusted,,105759,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Service industries,Actual,,1625051,Number,Number of filled jobs,0
CPEMP11,,2018-10-31,Service industries,Seasonally adjusted,,1623453,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,All industries,Actual,,2153579,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,All industries,Seasonally adjusted,,2131517,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Goods-producing industries,Actual,,408144,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Goods-producing industries,Seasonally adjusted,,406440,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Primary industries,Actual,,109241,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Primary industries,Seasonally adjusted,,103992,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Service industries,Actual,,1636194,Number,Number of filled jobs,0
CPEMP11,,2018-11-30,Service industries,Seasonally adjusted,,1621219,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,All industries,Actual,,2163501,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,All industries,Seasonally adjusted,,2128445,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Goods-producing industries,Actual,,411398,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Goods-producing industries,Seasonally adjusted,,406041,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Primary industries,Actual,,115764,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Primary industries,Seasonally adjusted,,104186,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Service industries,Actual,,1636339,Number,Number of filled jobs,0
CPEMP11,,2018-12-31,Service industries,Seasonally adjusted,,1618834,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,All industries,Actual,,2133612,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,All industries,Seasonally adjusted,,2156827,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Goods-producing industries,Actual,,413189,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Goods-producing industries,Seasonally adjusted,,412505,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Primary industries,Actual,,115461,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Primary industries,Seasonally adjusted,,106404,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Service industries,Actual,,1604962,Number,Number of filled jobs,0
CPEMP11,,2019-01-31,Service industries,Seasonally adjusted,,1632362,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,All industries,Actual,,2144000,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,All industries,Seasonally adjusted,,2147558,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Goods-producing industries,Actual,,413726,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Goods-producing industries,Seasonally adjusted,,409349,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Primary industries,Actual,,111514,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Primary industries,Seasonally adjusted,,106377,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Service industries,Actual,,1618760,Number,Number of filled jobs,0
CPEMP11,,2019-02-28,Service industries,Seasonally adjusted,,1633799,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,All industries,Actual,,2157545,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,All industries,Seasonally adjusted,,2147245,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Goods-producing industries,Actual,,412436,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Goods-producing industries,Seasonally adjusted,,409126,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Primary industries,Actual,,107095,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Primary industries,Seasonally adjusted,,104547,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Service industries,Actual,,1638014,Number,Number of filled jobs,0
CPEMP11,,2019-03-31,Service industries,Seasonally adjusted,,1633856,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,All industries,Actual,,2166023,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,All industries,Seasonally adjusted,,2156846,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Goods-producing industries,Actual,,413027,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Goods-producing industries,Seasonally adjusted,,410849,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Primary industries,Actual,,103417,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Primary industries,Seasonally adjusted,,104240,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Service industries,Actual,,1649579,Number,Number of filled jobs,0
CPEMP11,,2019-04-30,Service industries,Seasonally adjusted,,1642090,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,All industries,Actual,,2171460,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,All industries,Seasonally adjusted,,2163961,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Goods-producing industries,Actual,,413361,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Goods-producing industries,Seasonally adjusted,,411674,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Primary industries,Actual,,100648,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Primary industries,Seasonally adjusted,,104622,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Service industries,Actual,,1657451,Number,Number of filled jobs,0
CPEMP11,,2019-05-31,Service industries,Seasonally adjusted,,1647821,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,All industries,Actual,,2157969,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,All industries,Seasonally adjusted,,2163067,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Goods-producing industries,Actual,,411076,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Goods-producing industries,Seasonally adjusted,,411914,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Primary industries,Actual,,96875,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Primary industries,Seasonally adjusted,,104809,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Service industries,Actual,,1650018,Number,Number of filled jobs,0
CPEMP11,,2019-06-30,Service industries,Seasonally adjusted,,1646847,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,All industries,Actual,,2150982,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,All industries,Seasonally adjusted,,2170326,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Goods-producing industries,Actual,,409567,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Goods-producing industries,Seasonally adjusted,,412875,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Primary industries,Actual,,97481,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Primary industries,Seasonally adjusted,,104979,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Service industries,Actual,,1643934,Number,Number of filled jobs,0
CPEMP11,,2019-07-31,Service industries,Seasonally adjusted,,1652431,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,All industries,Actual,,2152762,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,All industries,Seasonally adjusted,,2170403,Number,Number of filled jobs,0
CPEMP11,,2019-08-31,Goods-producing industries,Actual,,408233,Number,Number of filled jobs,0
